"seed","gen","scenario","rmate","args_kphen","args_rmate","args_theta","args_phi","he_rg","rg_true","he_h2","h2_true"
184,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.535094280434093,0.0642085781137768,0.691310966014862,0.345771469485297
184,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.56413297468333,0.0653891235979552,0.700712394714355,0.325151990264308
184,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.572782296621348,0.060236883805942,0.686721873283386,0.312768232805904
184,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00152958095107248,-0.000709458739653499,0.486515760421753,0.485345434995292
184,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.310948642311918,0.0308110515598359,0.582932543754578,0.412214442878785
184,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.45718675565726,0.0512335853734317,0.649601089954376,0.369967243991795
184,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.522954563169851,0.0593217173088903,0.67788257598877,0.344476646212655
184,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.549371535699787,0.0617648342321168,0.692743921279907,0.327745201840348
184,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.569262515969574,0.0624527435501794,0.708417797088623,0.315755377422854
184,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00223368918588376,-0.00118243906875296,0.490731674432755,0.487019985672289
184,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.320673325786944,0.0329364573311939,0.584955585002899,0.411965179907498
184,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.462102970861698,0.0505328133282863,0.651189804077148,0.370121997699434
184,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.527887155448161,0.0614656409273545,0.682264518737793,0.342609275993356
184,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.568907347489531,0.0656201102327313,0.696805894374847,0.324032739089257
184,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.589842468673596,0.0633564055907608,0.695284855365753,0.311615177630208
185,0,"5xAM",0.2,5,0.2,0,0,7.71334885544258e-05,-2.79674916322799e-05,0.489242702722549,0.491378391416091
185,1,"5xAM",0.2,5,0.2,0,0,0.0989276713138635,0.046778776846459,0.530039119720459,0.50271377578543
185,2,"5xAM",0.2,5,0.2,0,0,0.176274696843661,0.0803405760165778,0.570078468322754,0.511653669058836
185,3,"5xAM",0.2,5,0.2,0,0,0.222080536940087,0.101232510926363,0.599633526802063,0.521052516593553
185,4,"5xAM",0.2,5,0.2,0,0,0.260310049992945,0.118005592406759,0.619368517398834,0.522678923334675
185,5,"5xAM",0.2,5,0.2,0,0,0.305304010121102,0.136466993259901,0.637479400634766,0.533059292336786
185,0,"5xAM",0.2,5,0.2,0,0,6.16449448326452e-05,0.000748896469612755,0.49306583404541,0.49236123913634
185,1,"5xAM",0.2,5,0.2,0,0,0.103691560644878,0.0487792929726002,0.532510113716125,0.505437605258279
185,2,"5xAM",0.2,5,0.2,0,0,0.177051592647256,0.0795546766283492,0.569523596763611,0.514818687576399
185,3,"5xAM",0.2,5,0.2,0,0,0.224075784782735,0.100778088075732,0.605253291130066,0.522509173346241
185,4,"5xAM",0.2,5,0.2,0,0,0.258546093872341,0.118080156917952,0.628596580028534,0.52270299465936
185,5,"5xAM",0.2,5,0.2,0,0,0.277442697361982,0.125144936058052,0.646221995353699,0.530615307506585
185,0,"5xAM",0.2,5,0.2,0,0,0.00202854763642611,0.000798581002158984,0.499533271789551,0.49953069490013
185,1,"5xAM",0.2,5,0.2,0,0,0.0992506046413208,0.047200007790692,0.541237664222717,0.512446640743854
185,2,"5xAM",0.2,5,0.2,0,0,0.172577030543089,0.0807431143260022,0.584557282924652,0.521206273733277
185,3,"5xAM",0.2,5,0.2,0,0,0.232033445136656,0.105600608315898,0.615804708003998,0.530150297932823
185,4,"5xAM",0.2,5,0.2,0,0,0.273840839193107,0.122057812637017,0.645125412940979,0.536350669535564
185,5,"5xAM",0.2,5,0.2,0,0,0.317776329345033,0.13894221171622,0.657737112045288,0.534375953174212
185,0,"5xAM + GxE",0.2,5,0.2,0,0.05,0.00337809033482321,0.00163323889914308,0.496458381414413,0.495368107885573
185,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.101697386340969,0.0486393353527495,0.534065425395966,0.505780042638129
185,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.183112896240096,0.08288635838446,0.577414083480835,0.512597808931076
185,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.235321291227564,0.104860282134221,0.610659003257751,0.522000922969812
185,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.265241577512084,0.121444708920122,0.624109590053558,0.527928481418598
185,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.296957407875445,0.130282459930671,0.641108953952789,0.531846090014304
185,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00111192540126747,-0.00028887335972382,0.49221853017807,0.494998313655104
185,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0959103322730244,0.0454174889003924,0.534730935096741,0.506824614225822
185,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.170957314005604,0.0777115754890654,0.57401008605957,0.514886635341707
185,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.229206417952186,0.103938637508192,0.600904870033264,0.52517491117483
185,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.263097750062351,0.117124267356884,0.631640231609344,0.522780239458506
185,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.280376022027884,0.12602580805814,0.632753360271454,0.530530781397541
185,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.0014094376437684,0.000150342898560064,0.50094730257988,0.501223213432164
185,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.100854696116035,0.0469299139513865,0.542999196052551,0.512759786286111
185,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.173037982156205,0.0805810421448143,0.582938289642334,0.519220069794031
185,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.233005127879378,0.105517413107356,0.611685264110565,0.53157106892561
185,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.27946933178668,0.124709399970011,0.638301861286163,0.532408956186898
185,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.31787464643852,0.142136305661351,0.660574543476105,0.534465162736276
185,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.00189435217350422,-0.000877459973089823,0.493295305967331,0.491869743711468
185,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.314011225705844,0.0323519047216593,0.595737040042877,0.422863153950151
185,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.454044483045229,0.0535162771212664,0.667690575122833,0.386319869930224
185,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.518483370713472,0.064924223243785,0.704510498046875,0.367454696795579
185,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.55258468306247,0.0719975990904434,0.738114964962006,0.35649280513762
185,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.541746566799371,0.0633755944841322,0.732659077644348,0.357841096710667
185,0,"5xAM + VT",0.2,5,0.2,0.05,0,-0.00255388185099994,-0.000815226441309338,0.491591137647629,0.491964191217244
185,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.312088161649411,0.0315489730455335,0.597199749946594,0.423294216573675
185,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.457077978839374,0.0547248613122196,0.674910378456116,0.38688984826274
185,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.513204452899632,0.0635162187651679,0.7170046210289,0.36870496863425
185,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.544596824323387,0.0695223729955724,0.725239562988281,0.356564621650161
185,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.561695596322856,0.073375693083878,0.729712295532227,0.352561413405879
185,0,"5xAM + VT",0.2,5,0.2,0.05,0,-8.60228191416428e-05,-6.77275993868078e-05,0.499554842710495,0.500515415949914
185,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.313528456652432,0.0329507715385689,0.608450424671173,0.429332584616564
185,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.454728225936912,0.0546935500029814,0.681671071052551,0.391618467673364
185,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.517741693696162,0.0633368515474132,0.721676528453827,0.375299879831225
185,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.555869123475557,0.0729504459329308,0.741373419761658,0.362938546268786
185,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.546821834756279,0.0652424349390228,0.74869441986084,0.358265789921449
185,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.0015110528585587,-0.000731854403024492,0.493906438350677,0.493239212182614
185,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.320245724077934,0.033199310608635,0.591073274612427,0.417294786302183
185,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.469449410198842,0.0540484097890321,0.664549839496613,0.372266114028773
185,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.530248817347747,0.0618945060502168,0.686019682884216,0.344848292550317
185,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.56054350179292,0.0619134860956483,0.708494508266449,0.325548981442922
185,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.575774397456448,0.0606041153873533,0.698483884334564,0.313686216207876
185,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00061116414152816,0.000905276225155364,0.494059926271439,0.493469230010781
185,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.320409052035103,0.0341192062350773,0.597510588169098,0.419480624082813
185,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.464381737619593,0.0530630239029003,0.664006412029266,0.372849880285676
185,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.54003327966478,0.0630828985089535,0.697275102138519,0.345342776698071
185,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.572788363183115,0.0663761487931364,0.701858603954315,0.325541587438252
185,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.602072462871481,0.068266210502175,0.700640535354614,0.312462559060364
185,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00180263554629188,-0.000443417159713027,0.498597741127014,0.499643557551413
185,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.312029844088352,0.0320292076038185,0.600036513805389,0.423209465153442
185,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.46564681482523,0.0535393814840419,0.668126821517944,0.378163849114224
185,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.535676153472057,0.0649572972883208,0.703043532371521,0.349951042571137
185,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.572069846311478,0.070638626462993,0.710105037689209,0.328449135944824
185,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.582336734063287,0.0622547466292687,0.692756640911102,0.312540465128002
186,0,"5xAM",0.2,5,0.2,0,0,-0.000402545777755358,-0.000274779040436065,0.498178458213806,0.501546257303162
186,1,"5xAM",0.2,5,0.2,0,0,0.0990854970765785,0.0473946704156268,0.551524209976196,0.512841524524784
186,2,"5xAM",0.2,5,0.2,0,0,0.169994191903144,0.0793204242615985,0.585950303077698,0.523099445903816
186,3,"5xAM",0.2,5,0.2,0,0,0.229428771427959,0.102765374302642,0.619730961322784,0.527008197289142
186,4,"5xAM",0.2,5,0.2,0,0,0.261135262649511,0.117596218970867,0.641145622730255,0.537936965605906
186,5,"5xAM",0.2,5,0.2,0,0,0.290145762136283,0.126172051159974,0.663131153583527,0.535802686925985
186,0,"5xAM",0.2,5,0.2,0,0,-1.6552807858024e-05,3.15965892886422e-05,0.50355339050293,0.506287627934873
186,1,"5xAM",0.2,5,0.2,0,0,0.103803009033124,0.0488080323023612,0.553806400299072,0.518497857811268
186,2,"5xAM",0.2,5,0.2,0,0,0.181457315364398,0.0817910344051586,0.584031844139099,0.528137526902204
186,3,"5xAM",0.2,5,0.2,0,0,0.230173961079905,0.103385150211492,0.628968822956085,0.534501961694526
186,4,"5xAM",0.2,5,0.2,0,0,0.241537226982141,0.113173174356708,0.638295483589172,0.5389077252987
186,5,"5xAM",0.2,5,0.2,0,0,0.264077802415449,0.121338526751347,0.669026041030884,0.540712960576398
186,0,"5xAM",0.2,5,0.2,0,0,-0.000434560248933219,0.000322349411199959,0.506148302555084,0.505547999478933
186,1,"5xAM",0.2,5,0.2,0,0,0.10331357929153,0.0476825535666117,0.553686237335205,0.516893110661291
186,2,"5xAM",0.2,5,0.2,0,0,0.180916897329715,0.0816771466678492,0.593720614910126,0.52631107879027
186,3,"5xAM",0.2,5,0.2,0,0,0.230633581799333,0.104200644564333,0.619757878780365,0.529783845768623
186,4,"5xAM",0.2,5,0.2,0,0,0.272612403502282,0.119878384122338,0.649756109714508,0.537585729208672
186,5,"5xAM",0.2,5,0.2,0,0,0.294221966911977,0.128474019208078,0.678879046440125,0.545440769910252
186,0,"5xAM + GxE",0.2,5,0.2,0,0.05,0.00180527958528061,0.000711853038222866,0.504023236036301,0.503707319814377
186,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.104258222957527,0.0480935524689777,0.54622882604599,0.513625413936011
186,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.184767305213555,0.0843010815460657,0.579644131660461,0.522438212498521
186,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.239377348135688,0.106664271623853,0.618089258670807,0.527053361756293
186,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.273129676891929,0.124651740025755,0.652135801315308,0.532473682653097
186,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.301932462252096,0.135203056400298,0.676597738265991,0.537885584018627
186,0,"5xAM + GxE",0.2,5,0.2,0,0.05,8.09196517635186e-05,-6.03919746921818e-05,0.507809871435165,0.507667727265878
186,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0998367592652556,0.0471978747825806,0.555159497261047,0.518678284079828
186,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.179266677884608,0.083004416642127,0.5890669465065,0.529782355360645
186,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.228755598959419,0.103216509397958,0.617751371860504,0.532767323676637
186,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.255162107371005,0.117030865453132,0.644633996486664,0.53614479456438
186,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.304150092483095,0.131850748125614,0.662088811397552,0.538148363364604
186,0,"5xAM + GxE",0.2,5,0.2,0,0.05,0.000856450721223136,6.94608839029972e-05,0.505277937650681,0.506754962999768
186,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.104303152160955,0.0484282932706015,0.550682997703552,0.517754015798599
186,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.187663343417757,0.0841187610371527,0.585241460800171,0.525237461448326
186,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.23850415445623,0.107090133439137,0.614523363113403,0.530897072736565
186,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.266068220491431,0.117982576765338,0.641256284713745,0.536718224377194
186,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.279663315755175,0.12780833210329,0.684159231185913,0.539109362142433
186,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.000342350290290472,-9.7121855720726e-05,0.502642661333084,0.502099809295981
186,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.3185477478487,0.0341140964943978,0.611917877197266,0.42971922261514
186,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.46035799901019,0.0541142914163749,0.68583048582077,0.39200458485599
186,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.513116673998296,0.0633796470911307,0.724213433265686,0.371074939128646
186,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.540263340580115,0.0687928849141759,0.747751438617706,0.362994772963251
186,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.558491065395654,0.0723302158977611,0.744449138641357,0.352672512879551
186,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.00231769168978463,0.000687504015880564,0.506420260667801,0.505737044195388
186,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.321199652260056,0.0345420995093557,0.613280129432678,0.433550390224991
186,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.459202238676655,0.0551328007421393,0.689059603214264,0.394891031371494
186,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.517571539352673,0.0642473214791116,0.732683324813843,0.3747249211565
186,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.55708077481809,0.0740900123733305,0.751922392845154,0.366477418873408
186,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.547691739607095,0.0677970664311561,0.753988981246948,0.361708999793115
186,0,"5xAM + VT",0.2,5,0.2,0.05,0,0.00266550175819361,0.00130289384616838,0.502764767408371,0.503820012192119
186,1,"5xAM + VT",0.2,5,0.2,0.05,0,0.318492706332454,0.0336284314573538,0.606214594841003,0.432115432816189
186,2,"5xAM + VT",0.2,5,0.2,0.05,0,0.459907693143308,0.0548947702026268,0.690028750896454,0.393366391063743
186,3,"5xAM + VT",0.2,5,0.2,0.05,0,0.509717748599623,0.0616193881630253,0.728071677684784,0.375666550450198
186,4,"5xAM + VT",0.2,5,0.2,0.05,0,0.545475709815316,0.0698636059470956,0.746204113960266,0.362888323170896
186,5,"5xAM + VT",0.2,5,0.2,0.05,0,0.558030229598909,0.0713348764471671,0.771904695034027,0.362086120580654
186,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.000306242108666034,-0.000334002561871488,0.500357753038406,0.50094507211406
186,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.31816515879656,0.0334238552111297,0.601660180091858,0.423560267096084
186,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.468569948671789,0.0549165195368389,0.670202219486237,0.37732379799907
186,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.536333948025059,0.0630185163517296,0.704270875453949,0.346984472800025
186,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.56629591338161,0.0655229741846037,0.717083334922791,0.324259815988514
186,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.580623385027553,0.0616031306568998,0.700562500953674,0.308967995295404
186,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,-0.00102838908540898,-0.000731011861014082,0.503769463300705,0.50465916284975
186,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.319554145074427,0.0333828445002259,0.60355978012085,0.426606140210971
186,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.466763676105892,0.0538399811404409,0.670897328853607,0.379132732977078
186,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.54054523317682,0.0645218300695928,0.707706379890442,0.348686971223451
186,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.568336684295332,0.0637589205052015,0.709291064739227,0.328445753309129
186,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.573263455286184,0.0535449809893624,0.700048017501831,0.315466822803108
186,0,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.0010868204699213,0.000111434640719736,0.50339230298996,0.504210771244786
186,1,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.321096485192674,0.0339116281324174,0.603093159198761,0.425940014010016
186,2,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.454270371391362,0.0501501630934645,0.664387512207031,0.378729071927092
186,3,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.518101884905492,0.0576625554659531,0.696264326572418,0.351701296994854
186,4,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.567771157792456,0.069253880967673,0.713921308517456,0.328498683538346
186,5,"5xAM + VT + GxE",0.2,5,0.2,0.05,0.05,0.587485151495595,0.0724160890886008,0.699907386302948,0.316507916427704
187,0,"5xAM",0.2,5,0.2,0,0,0.00040391919780808,0.00028431701776697,0.521970701217651,0.515910349109305
187,1,"5xAM",0.2,5,0.2,0,0,0.105706963650617,0.0489885862612937,0.561661064624786,0.5291550054563
187,2,"5xAM",0.2,5,0.2,0,0,0.181918815142403,0.0820677100841035,0.594682466983795,0.539664826948063
187,3,"5xAM",0.2,5,0.2,0,0,0.233318115425575,0.104812879516781,0.641993200778961,0.545797474591776
187,4,"5xAM",0.2,5,0.2,0,0,0.287632353136767,0.127662185150053,0.667300987243652,0.555968140302056
187,5,"5xAM",0.2,5,0.2,0,0,0.303494412977147,0.131711690062368,0.694101989269257,0.552910127123505
187,0,"5xAM",0.2,5,0.2,0,0,0.00237702843167615,0.00108734586631297,0.488000428676605,0.487139356993235
187,1,"5xAM",0.2,5,0.2,0,0,0.100309684352565,0.0472838277576896,0.523870420455933,0.497846488174942
187,2,"5xAM",0.2,5,0.2,0,0,0.171174159134521,0.0804881562379035,0.562480223178863,0.505603455423676
187,3,"5xAM",0.2,5,0.2,0,0,0.221644384553911,0.102270897405912,0.589785170555115,0.511491922983903
187,4,"5xAM",0.2,5,0.2,0,0,0.264111054522794,0.115571025027564,0.625426721572876,0.523355880911033
187,5,"5xAM",0.2,5,0.2,0,0,0.298117958418847,0.128500339350926,0.641414487361908,0.529735425931445
187,0,"5xAM",0.2,5,0.2,0,0,6.96844668321499e-05,0.000379226748157676,0.495262706279755,0.497404205864663
187,1,"5xAM",0.2,5,0.2,0,0,0.102340046587363,0.0477550485824096,0.541285908222198,0.508048371680321
187,2,"5xAM",0.2,5,0.2,0,0,0.170521266080901,0.0790254072941819,0.573394644260407,0.516505781304842
187,3,"5xAM",0.2,5,0.2,0,0,0.217943707837761,0.0994163789744128,0.605797970294952,0.524225003722863
187,4,"5xAM",0.2,5,0.2,0,0,0.262416571691677,0.116285871445356,0.63249135017395,0.529192674575185
187,5,"5xAM",0.2,5,0.2,0,0,0.309701226895275,0.13527976692372,0.647957563400269,0.527332830803951
187,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.000578548964315836,-0.000195416543872696,0.510987001657486,0.517522871106813
187,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.106078730348309,0.0490954238793714,0.562316751480103,0.529032112658194
187,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.178167671705521,0.0829797009820128,0.60837641954422,0.53646168546576
187,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.249907397163218,0.110494718740546,0.6361945271492,0.541089596850203
187,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.278536017304822,0.125169223189364,0.666471111774445,0.549025461222366
187,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.289105941454063,0.132371757517014,0.665051412582397,0.552293766621053
187,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00158259200299249,-0.00100139303853131,0.489290803670883,0.489879190175658
187,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.0934451690517075,0.0450931581096389,0.531961810588837,0.502059165922807
187,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.170010295868168,0.0789102585541251,0.566841971874237,0.510011185971812
187,3,"5xAM + GxE",0.2,5,0.2,0,0.05,0.222543681182225,0.10153879147956,0.59242045879364,0.512528282310917
187,4,"5xAM + GxE",0.2,5,0.2,0,0.05,0.266890938406718,0.118486622446558,0.619943809509277,0.521017781864742
187,5,"5xAM + GxE",0.2,5,0.2,0,0.05,0.280844542479122,0.129920415421357,0.645583057403564,0.531951619042466
187,0,"5xAM + GxE",0.2,5,0.2,0,0.05,-0.00173479352554953,-0.000116399243380058,0.499109721183777,0.499262967550622
187,1,"5xAM + GxE",0.2,5,0.2,0,0.05,0.101703033384385,0.047241916571699,0.542783260345459,0.509131742756395
187,2,"5xAM + GxE",0.2,5,0.2,0,0.05,0.173488319790704,0.0797869539655037,0.572719442844391,0.516709411340112
